ID,Rating,Category,Aspect,Part
65,2,CoRe,Me,CSQ
65,4,CoRe,Ha,CSQ
65,1,CoRe,Rh,CSQ
66,2,CoRe,Ss,CSQ
66,1,CoRe,Ap,CSQ
66,4,CoRe,Re,CSQ
66,2,CoRe,Me,CSQ
66,5,CoRe,Ha,CSQ
66,3,CoRe,Rh,CSQ
66,3,CoRe,Ss,CSQ
66,4,CoRe,Ap,CSQ
66,3,CoRe,Re,CSQ
66,2,CoRe,Me,CSQ
66,2,CoRe,Ha,CSQ
66,3,CoRe,Rh,CSQ
66,1,CoRe,Ss,CSQ
66,3,CoRe,Ap,CSQ
66,4,CoRe,Re,CSQ
66,3,CoRe,Me,CSQ
66,2,CoRe,Ha,CSQ
66,1,CoRe,Rh,CSQ
66,2,CoRe,Ss,CSQ
66,3,CoRe,Ap,CSQ
66,4,CoRe,Re,CSQ
66,1,CoRe,Me,CSQ
66,2,CoRe,Ha,CSQ
66,1,CoRe,Rh,CSQ
66,1,CoRe,Ss,CSQ
66,1,CoRe,Ap,CSQ
66,1,CoRe,Re,CSQ
66,1,CoRe,Me,CSQ
66,1,CoRe,Ha,CSQ
66,2,CoRe,Rh,CSQ
66,6,CoRe,Ss,CSQ
66,5,CoRe,Ap,CSQ
66,5,CoRe,Re,CSQ
66,5,CoRe,Me,CSQ
66,5,CoRe,Ha,CSQ
66,4,CoRe,Rh,CSQ
66,4,CoRe,Ss,CSQ
66,4,CoRe,Ap,CSQ
66,5,CoRe,Re,CSQ
66,3,CoRe,Me,CSQ
66,4,CoRe,Ha,CSQ
66,5,CoRe,Rh,CSQ
67,1,CoRe,Ss,CSQ
67,1,CoRe,Ap,CSQ
67,1,CoRe,Re,CSQ
67,1,CoRe,Me,CSQ
67,1,CoRe,Ha,CSQ
67,1,CoRe,Rh,CSQ
67,4,CoRe,Ss,CSQ
67,4,CoRe,Ap,CSQ
67,6,CoRe,Re,CSQ
67,3,CoRe,Me,CSQ
67,4,CoRe,Ha,CSQ
67,4,CoRe,Rh,CSQ
67,1,CoRe,Ss,CSQ
67,3,CoRe,Ap,CSQ
67,3,CoRe,Re,CSQ
67,1,CoRe,Me,CSQ
67,1,CoRe,Ha,CSQ
67,1,CoRe,Rh,CSQ
67,2,CoRe,Ss,CSQ
67,2,CoRe,Ap,CSQ
67,6,CoRe,Re,CSQ
67,1,CoRe,Me,CSQ
67,1,CoRe,Ha,CSQ
67,1,CoRe,Rh,CSQ
67,1,CoRe,Ss,CSQ
67,3,CoRe,Ap,CSQ
67,7,CoRe,Re,CSQ
67,2,CoRe,Me,CSQ
67,1,CoRe,Ha,CSQ
67,3,CoRe,Rh,CSQ
67,1,CoRe,Ss,CSQ
67,1,CoRe,Ap,CSQ
67,2,CoRe,Re,CSQ
67,1,CoRe,Me,CSQ
67,1,CoRe,Ha,CSQ
67,1,CoRe,Rh,CSQ
68,2,CoRe,Ss,CSQ
68,5,CoRe,Ap,CSQ
68,6,CoRe,Re,CSQ
68,2,CoRe,Me,CSQ
68,3,CoRe,Ha,CSQ
68,1,CoRe,Rh,CSQ
68,2,CoRe,Ss,CSQ
68,5,CoRe,Ap,CSQ
68,4,CoRe,Re,CSQ
68,3,CoRe,Me,CSQ
68,4,CoRe,Ha,CSQ
68,5,CoRe,Rh,CSQ
68,6,CoRe,Ss,CSQ
68,3,CoRe,Ap,CSQ
68,3,CoRe,Re,CSQ
68,5,CoRe,Me,CSQ
68,4,CoRe,Ha,CSQ
68,5,CoRe,Rh,CSQ
68,2,CoRe,Ss,CSQ
68,3,CoRe,Ap,CSQ
68,2,CoRe,Re,CSQ
68,4,CoRe,Me,CSQ
68,5,CoRe,Ha,CSQ
68,3,CoRe,Rh,CSQ
68,6,CoRe,Ss,CSQ
68,6,CoRe,Ap,CSQ
68,5,CoRe,Re,CSQ
68,6,CoRe,Me,CSQ
68,5,CoRe,Ha,CSQ
68,5,CoRe,Rh,CSQ
68,1,CoRe,Ss,CSQ
68,4,CoRe,Ap,CSQ
68,3,CoRe,Re,CSQ
68,2,CoRe,Me,CSQ
68,3,CoRe,Ha,CSQ
68,1,CoRe,Rh,CSQ
68,1,CoRe,Ss,CSQ
68,2,CoRe,Ap,CSQ
68,1,CoRe,Re,CSQ
68,1,CoRe,Me,CSQ
68,1,CoRe,Ha,CSQ
68,1,CoRe,Rh,CSQ
68,3,CoRe,Ss,CSQ
68,5,CoRe,Ap,CSQ
68,4,CoRe,Re,CSQ
68,3,CoRe,Me,CSQ
68,3,CoRe,Ha,CSQ
68,2,CoRe,Rh,CSQ
69,5,CoRe,Ss,CSQ
69,6,CoRe,Ap,CSQ
69,5,CoRe,Re,CSQ
69,6,CoRe,Me,CSQ
69,5,CoRe,Ha,CSQ
69,5,CoRe,Rh,CSQ
69,5,CoRe,Ss,CSQ
69,5,CoRe,Ap,CSQ
69,5,CoRe,Re,CSQ
69,4,CoRe,Me,CSQ
69,3,CoRe,Ha,CSQ
69,6,CoRe,Rh,CSQ
69,3,CoRe,Ss,CSQ
69,6,CoRe,Ap,CSQ
69,5,CoRe,Re,CSQ
69,5,CoRe,Me,CSQ
69,4,CoRe,Ha,CSQ
69,5,CoRe,Rh,CSQ
69,4,CoRe,Ss,CSQ
69,3,CoRe,Ap,CSQ
69,5,CoRe,Re,CSQ
69,3,CoRe,Me,CSQ
69,4,CoRe,Ha,CSQ
69,3,CoRe,Rh,CSQ
69,3,CoRe,Ss,CSQ
69,2,CoRe,Ap,CSQ
69,2,CoRe,Re,CSQ
69,1,CoRe,Me,CSQ
69,3,CoRe,Ha,CSQ
69,2,CoRe,Rh,CSQ
69,3,CoRe,Ss,CSQ
69,4,CoRe,Ap,CSQ
69,4,CoRe,Re,CSQ
69,2,CoRe,Me,CSQ
69,3,CoRe,Ha,CSQ
69,2,CoRe,Rh,CSQ
69,4,CoRe,Ss,CSQ
69,2,CoRe,Ap,CSQ
69,2,CoRe,Re,CSQ
69,3,CoRe,Me,CSQ
69,3,CoRe,Ha,CSQ
69,4,CoRe,Rh,CSQ
70,4,CoRe,Ss,CSQ
70,5,CoRe,Ap,CSQ
70,6,CoRe,Re,CSQ
70,5,CoRe,Me,CSQ
70,5,CoRe,Ha,CSQ
70,4,CoRe,Rh,CSQ
70,5,CoRe,Ss,CSQ
70,4,CoRe,Ap,CSQ
70,5,CoRe,Re,CSQ
70,2,CoRe,Me,CSQ
70,1,CoRe,Ha,CSQ
70,3,CoRe,Rh,CSQ
70,2,CoRe,Ss,CSQ
70,4,CoRe,Ap,CSQ
70,6,CoRe,Re,CSQ
70,3,CoRe,Me,CSQ
70,5,CoRe,Ha,CSQ
70,2,CoRe,Rh,CSQ
70,2,CoRe,Ss,CSQ
70,5,CoRe,Ap,CSQ
70,5,CoRe,Re,CSQ
70,4,CoRe,Me,CSQ
70,5,CoRe,Ha,CSQ
70,5,CoRe,Rh,CSQ
70,4,CoRe,Ss,CSQ
70,5,CoRe,Ap,CSQ
70,6,CoRe,Re,CSQ
70,5,CoRe,Me,CSQ
70,5,CoRe,Ha,CSQ
70,3,CoRe,Rh,CSQ
70,5,CoRe,Ss,CSQ
70,4,CoRe,Ap,CSQ
70,5,CoRe,Re,CSQ
70,4,CoRe,Me,CSQ
70,3,CoRe,Ha,CSQ
70,3,CoRe,Rh,CSQ
70,1,CoRe,Ss,CSQ
70,5,CoRe,Ap,CSQ
70,6,CoRe,Re,CSQ
70,3,CoRe,Me,CSQ
70,2,CoRe,Ha,CSQ
70,7,CoRe,Rh,CSQ
71,1,CoRe,Ss,CSQ
71,4,CoRe,Ap,CSQ
71,3,CoRe,Re,CSQ
71,4,CoRe,Me,CSQ
71,6,CoRe,Ha,CSQ
71,4,CoRe,Rh,CSQ
71,2,CoRe,Ss,CSQ
71,3,CoRe,Ap,CSQ
71,7,CoRe,Re,CSQ
71,1,CoRe,Me,CSQ
71,3,CoRe,Ha,CSQ
71,2,CoRe,Rh,CSQ
71,3,CoRe,Ss,CSQ
71,3,CoRe,Ap,CSQ
71,7,CoRe,Re,CSQ
71,2,CoRe,Me,CSQ
71,3,CoRe,Ha,CSQ
71,2,CoRe,Rh,CSQ
71,2,CoRe,Ss,CSQ
71,2,CoRe,Ap,CSQ
71,4,CoRe,Re,CSQ
71,3,CoRe,Me,CSQ
71,3,CoRe,Ha,CSQ
71,2,CoRe,Rh,CSQ
71,2,CoRe,Ss,CSQ
71,1,CoRe,Ap,CSQ
71,5,CoRe,Re,CSQ
71,1,CoRe,Me,CSQ
71,4,CoRe,Ha,CSQ
71,3,CoRe,Rh,CSQ
71,4,CoRe,Ss,CSQ
71,5,CoRe,Ap,CSQ
71,5,CoRe,Re,CSQ
71,3,CoRe,Me,CSQ
71,5,CoRe,Ha,CSQ
71,4,CoRe,Rh,CSQ
72,2,CoRe,Ss,CSQ
72,2,CoRe,Ap,CSQ
72,5,CoRe,Re,CSQ
72,3,CoRe,Me,CSQ
72,2,CoRe,Ha,CSQ
72,4,CoRe,Rh,CSQ
72,1,CoRe,Ss,CSQ
72,5,CoRe,Ap,CSQ
72,2,CoRe,Re,CSQ
72,2,CoRe,Me,CSQ
72,4,CoRe,Ha,CSQ
72,1,CoRe,Rh,CSQ
72,2,CoRe,Ss,CSQ
72,2,CoRe,Ap,CSQ
72,2,CoRe,Re,CSQ
72,1,CoRe,Me,CSQ
72,4,CoRe,Ha,CSQ
72,1,CoRe,Rh,CSQ
72,6,CoRe,Ss,CSQ
72,4,CoRe,Ap,CSQ
72,5,CoRe,Re,CSQ
72,4,CoRe,Me,CSQ
72,5,CoRe,Ha,CSQ
72,2,CoRe,Rh,CSQ
72,3,CoRe,Ss,CSQ
72,2,CoRe,Ap,CSQ
72,5,CoRe,Re,CSQ
72,3,CoRe,Me,CSQ
72,2,CoRe,Ha,CSQ
72,2,CoRe,Rh,CSQ
72,5,CoRe,Ss,CSQ
72,5,CoRe,Ap,CSQ
72,4,CoRe,Re,CSQ
72,5,CoRe,Me,CSQ
72,6,CoRe,Ha,CSQ
72,5,CoRe,Rh,CSQ
72,3,CoRe,Ss,CSQ
72,5,CoRe,Ap,CSQ
72,3,CoRe,Re,CSQ
72,3,CoRe,Me,CSQ
72,3,CoRe,Ha,CSQ
72,4,CoRe,Rh,CSQ
73,4,CoRe,Ss,CSQ
73,5,CoRe,Ap,CSQ
73,5,CoRe,Re,CSQ
73,5,CoRe,Me,CSQ
73,5,CoRe,Ha,CSQ
73,4,CoRe,Rh,CSQ
73,5,CoRe,Ss,CSQ
73,3,CoRe,Ap,CSQ
73,4,CoRe,Re,CSQ
73,3,CoRe,Me,CSQ
73,5,CoRe,Ha,CSQ
73,4,CoRe,Rh,CSQ
73,3,CoRe,Ss,CSQ
73,3,CoRe,Ap,CSQ
73,5,CoRe,Re,CSQ
73,6,CoRe,Me,CSQ
73,1,CoRe,Ha,CSQ
73,5,CoRe,Rh,CSQ
73,1,CoRe,Ss,CSQ
73,1,CoRe,Ap,CSQ
73,1,CoRe,Re,CSQ
73,1,CoRe,Me,CSQ
73,1,CoRe,Ha,CSQ
73,1,CoRe,Rh,CSQ
73,3,CoRe,Ss,CSQ
73,2,CoRe,Ap,CSQ
73,4,CoRe,Re,CSQ
73,3,CoRe,Me,CSQ
73,2,CoRe,Ha,CSQ
73,4,CoRe,Rh,CSQ
73,2,CoRe,Ss,CSQ
73,2,CoRe,Ap,CSQ
73,4,CoRe,Re,CSQ
73,2,CoRe,Me,CSQ
73,2,CoRe,Ha,CSQ
73,1,CoRe,Rh,CSQ
73,2,CoRe,Ss,CSQ
73,3,CoRe,Ap,CSQ
73,2,CoRe,Re,CSQ
73,2,CoRe,Me,CSQ
73,3,CoRe,Ha,CSQ
73,2,CoRe,Rh,CSQ
74,5,CoRe,Ss,CSQ
74,4,CoRe,Ap,CSQ
74,4,CoRe,Re,CSQ
74,4,CoRe,Me,CSQ
74,4,CoRe,Ha,CSQ
74,4,CoRe,Rh,CSQ
74,2,CoRe,Ss,CSQ
74,2,CoRe,Ap,CSQ
74,3,CoRe,Re,CSQ
74,3,CoRe,Me,CSQ
74,3,CoRe,Ha,CSQ
74,2,CoRe,Rh,CSQ
74,3,CoRe,Ss,CSQ
74,1,CoRe,Ap,CSQ
74,2,CoRe,Re,CSQ
74,4,CoRe,Me,CSQ
74,1,CoRe,Ha,CSQ
74,7,CoRe,Rh,CSQ
74,1,CoRe,Ss,CSQ
74,1,CoRe,Ap,CSQ
74,1,CoRe,Re,CSQ
74,1,CoRe,Me,CSQ
74,1,CoRe,Ha,CSQ
74,1,CoRe,Rh,CSQ
74,2,CoRe,Ss,CSQ
74,6,CoRe,Ap,CSQ
74,4,CoRe,Re,CSQ
74,5,CoRe,Me,CSQ
74,5,CoRe,Ha,CSQ
74,6,CoRe,Rh,CSQ
74,2,CoRe,Ss,CSQ
74,3,CoRe,Ap,CSQ
74,1,CoRe,Re,CSQ
74,4,CoRe,Me,CSQ
74,3,CoRe,Ha,CSQ
74,3,CoRe,Rh,CSQ
75,2,CoRe,Ss,CSQ
75,2,CoRe,Ap,CSQ
75,2,CoRe,Re,CSQ
75,2,CoRe,Me,CSQ
75,2,CoRe,Ha,CSQ
75,2,CoRe,Rh,CSQ
75,3,CoRe,Ss,CSQ
75,3,CoRe,Ap,CSQ
75,6,CoRe,Re,CSQ
75,4,CoRe,Me,CSQ
75,1,CoRe,Ha,CSQ
75,2,CoRe,Rh,CSQ
75,2,CoRe,Ss,CSQ
75,3,CoRe,Ap,CSQ
75,7,CoRe,Re,CSQ
75,4,CoRe,Me,CSQ
75,5,CoRe,Ha,CSQ
75,6,CoRe,Rh,CSQ
75,1,CoRe,Ss,CSQ
75,1,CoRe,Ap,CSQ
75,2,CoRe,Re,CSQ
75,1,CoRe,Me,CSQ
75,1,CoRe,Ha,CSQ
75,2,CoRe,Rh,CSQ
75,4,CoRe,Ss,CSQ
75,3,CoRe,Ap,CSQ
75,6,CoRe,Re,CSQ
75,3,CoRe,Me,CSQ
75,5,CoRe,Ha,CSQ
75,6,CoRe,Rh,CSQ
75,5,CoRe,Ss,CSQ
75,5,CoRe,Ap,CSQ
75,4,CoRe,Re,CSQ
75,5,CoRe,Me,CSQ
75,4,CoRe,Ha,CSQ
75,5,CoRe,Rh,CSQ
75,1,CoRe,Ss,CSQ
75,1,CoRe,Ap,CSQ
75,1,CoRe,Re,CSQ
75,1,CoRe,Me,CSQ
75,1,CoRe,Ha,CSQ
75,1,CoRe,Rh,CSQ
75,5,CoRe,Ss,CSQ
75,5,CoRe,Ap,CSQ
75,6,CoRe,Re,CSQ
75,4,CoRe,Me,CSQ
75,5,CoRe,Ha,CSQ
75,3,CoRe,Rh,CSQ
76,4,MVAE,Ss,CSQ
76,3,MVAE,Ap,CSQ
76,7,MVAE,Re,CSQ
76,3,MVAE,Me,CSQ
76,5,MVAE,Ha,CSQ
76,6,MVAE,Rh,CSQ
76,7,MVAE,Ss,CSQ
76,4,MVAE,Ap,CSQ
76,3,MVAE,Re,CSQ
76,6,MVAE,Me,CSQ
76,6,MVAE,Ha,CSQ
76,6,MVAE,Rh,CSQ
76,2,MVAE,Ss,CSQ
76,1,MVAE,Ap,CSQ
76,1,MVAE,Re,CSQ
76,2,MVAE,Me,CSQ
76,2,MVAE,Ha,CSQ
76,3,MVAE,Rh,CSQ
76,5,MVAE,Ss,CSQ
76,5,MVAE,Ap,CSQ
76,6,MVAE,Re,CSQ
76,6,MVAE,Me,CSQ
76,1,MVAE,Ha,CSQ
76,5,MVAE,Rh,CSQ
76,4,MVAE,Ss,CSQ
76,4,MVAE,Ap,CSQ
76,3,MVAE,Re,CSQ
76,2,MVAE,Me,CSQ
76,1,MVAE,Ha,CSQ
76,1,MVAE,Rh,CSQ
76,4,MVAE,Ss,CSQ
76,2,MVAE,Ap,CSQ
76,5,MVAE,Re,CSQ
76,4,MVAE,Me,CSQ
76,2,MVAE,Ha,CSQ
76,5,MVAE,Rh,CSQ
77,5,MVAE,Ss,CSQ
77,5,MVAE,Ap,CSQ
77,4,MVAE,Re,CSQ
77,3,MVAE,Me,CSQ
77,2,MVAE,Ha,CSQ
77,5,MVAE,Rh,CSQ
77,5,MVAE,Ss,CSQ
77,2,MVAE,Ap,CSQ
77,4,MVAE,Re,CSQ
77,2,MVAE,Me,CSQ
77,2,MVAE,Ha,CSQ
77,3,MVAE,Rh,CSQ
77,5,MVAE,Ss,CSQ
77,5,MVAE,Ap,CSQ
77,6,MVAE,Re,CSQ
77,6,MVAE,Me,CSQ
77,3,MVAE,Ha,CSQ
77,4,MVAE,Rh,CSQ
77,3,MVAE,Ss,CSQ
77,3,MVAE,Ap,CSQ
77,5,MVAE,Re,CSQ
77,4,MVAE,Me,CSQ
77,5,MVAE,Ha,CSQ
77,4,MVAE,Rh,CSQ
77,5,MVAE,Ss,CSQ
77,4,MVAE,Ap,CSQ
77,5,MVAE,Re,CSQ
77,4,MVAE,Me,CSQ
77,6,MVAE,Ha,CSQ
77,6,MVAE,Rh,CSQ
77,4,MVAE,Ss,CSQ
77,3,MVAE,Ap,CSQ
77,4,MVAE,Re,CSQ
77,3,MVAE,Me,CSQ
77,3,MVAE,Ha,CSQ
77,5,MVAE,Rh,CSQ
77,2,MVAE,Ss,CSQ
77,3,MVAE,Ap,CSQ
77,3,MVAE,Re,CSQ
77,3,MVAE,Me,CSQ
77,3,MVAE,Ha,CSQ
77,3,MVAE,Rh,CSQ
77,5,MVAE,Ss,CSQ
77,5,MVAE,Ap,CSQ
77,4,MVAE,Re,CSQ
77,4,MVAE,Me,CSQ
77,4,MVAE,Ha,CSQ
77,4,MVAE,Rh,CSQ
78,5,MVAE,Ss,CSQ
78,3,MVAE,Ap,CSQ
78,4,MVAE,Re,CSQ
78,3,MVAE,Me,CSQ
78,5,MVAE,Ha,CSQ
78,4,MVAE,Rh,CSQ
78,6,MVAE,Ss,CSQ
78,5,MVAE,Ap,CSQ
78,5,MVAE,Re,CSQ
78,6,MVAE,Me,CSQ
78,6,MVAE,Ha,CSQ
78,6,MVAE,Rh,CSQ
78,5,MVAE,Ss,CSQ
78,4,MVAE,Ap,CSQ
78,5,MVAE,Re,CSQ
78,4,MVAE,Me,CSQ
78,4,MVAE,Ha,CSQ
78,5,MVAE,Rh,CSQ
78,5,MVAE,Ss,CSQ
78,6,MVAE,Ap,CSQ
78,4,MVAE,Re,CSQ
78,3,MVAE,Me,CSQ
78,2,MVAE,Ha,CSQ
78,4,MVAE,Rh,CSQ
78,5,MVAE,Ss,CSQ
78,5,MVAE,Ap,CSQ
78,5,MVAE,Re,CSQ
78,4,MVAE,Me,CSQ
78,4,MVAE,Ha,CSQ
78,4,MVAE,Rh,CSQ
78,6,MVAE,Ss,CSQ
78,3,MVAE,Ap,CSQ
78,3,MVAE,Re,CSQ
78,4,MVAE,Me,CSQ
78,4,MVAE,Ha,CSQ
78,3,MVAE,Rh,CSQ
79,3,MVAE,Ss,CSQ
79,2,MVAE,Ap,CSQ
79,1,MVAE,Re,CSQ
79,4,MVAE,Me,CSQ
79,6,MVAE,Ha,CSQ
79,1,MVAE,Rh,CSQ
79,6,MVAE,Ss,CSQ
79,4,MVAE,Ap,CSQ
79,3,MVAE,Re,CSQ
79,3,MVAE,Me,CSQ
79,2,MVAE,Ha,CSQ
79,2,MVAE,Rh,CSQ
79,6,MVAE,Ss,CSQ
79,5,MVAE,Ap,CSQ
79,5,MVAE,Re,CSQ
79,5,MVAE,Me,CSQ
79,6,MVAE,Ha,CSQ
79,4,MVAE,Rh,CSQ
79,7,MVAE,Ss,CSQ
79,7,MVAE,Ap,CSQ
79,5,MVAE,Re,CSQ
79,6,MVAE,Me,CSQ
79,6,MVAE,Ha,CSQ
79,4,MVAE,Rh,CSQ
79,2,MVAE,Ss,CSQ
79,2,MVAE,Ap,CSQ
79,1,MVAE,Re,CSQ
79,2,MVAE,Me,CSQ
79,5,MVAE,Ha,CSQ
79,1,MVAE,Rh,CSQ
79,2,MVAE,Ss,CSQ
79,2,MVAE,Ap,CSQ
79,3,MVAE,Re,CSQ
79,3,MVAE,Me,CSQ
79,2,MVAE,Ha,CSQ
79,4,MVAE,Rh,CSQ
79,4,MVAE,Ss,CSQ
79,4,MVAE,Ap,CSQ
79,4,MVAE,Re,CSQ
79,4,MVAE,Me,CSQ
79,5,MVAE,Ha,CSQ
79,5,MVAE,Rh,CSQ
80,5,MVAE,Ss,CSQ
80,3,MVAE,Ap,CSQ
80,4,MVAE,Re,CSQ
80,3,MVAE,Me,CSQ
80,3,MVAE,Ha,CSQ
80,4,MVAE,Rh,CSQ
80,3,MVAE,Ss,CSQ
80,4,MVAE,Ap,CSQ
80,5,MVAE,Re,CSQ
80,3,MVAE,Me,CSQ
80,3,MVAE,Ha,CSQ
80,4,MVAE,Rh,CSQ
80,6,MVAE,Ss,CSQ
80,6,MVAE,Ap,CSQ
80,6,MVAE,Re,CSQ
80,7,MVAE,Me,CSQ
80,6,MVAE,Ha,CSQ
80,6,MVAE,Rh,CSQ
80,2,MVAE,Ss,CSQ
80,2,MVAE,Ap,CSQ
80,3,MVAE,Re,CSQ
80,4,MVAE,Me,CSQ
80,5,MVAE,Ha,CSQ
80,3,MVAE,Rh,CSQ
80,6,MVAE,Ss,CSQ
80,5,MVAE,Ap,CSQ
80,5,MVAE,Re,CSQ
80,5,MVAE,Me,CSQ
80,6,MVAE,Ha,CSQ
80,5,MVAE,Rh,CSQ
80,5,MVAE,Ss,CSQ
80,7,MVAE,Ap,CSQ
80,5,MVAE,Re,CSQ
80,6,MVAE,Me,CSQ
80,5,MVAE,Ha,CSQ
80,4,MVAE,Rh,CSQ
81,3,MVAE,Ss,CSQ
81,4,MVAE,Ap,CSQ
81,6,MVAE,Re,CSQ
81,3,MVAE,Me,CSQ
81,5,MVAE,Ha,CSQ
81,2,MVAE,Rh,CSQ
81,4,MVAE,Ss,CSQ
81,5,MVAE,Ap,CSQ
81,5,MVAE,Re,CSQ
81,5,MVAE,Me,CSQ
81,5,MVAE,Ha,CSQ
81,6,MVAE,Rh,CSQ
81,3,MVAE,Ss,CSQ
81,1,MVAE,Ap,CSQ
81,3,MVAE,Re,CSQ
81,1,MVAE,Me,CSQ
81,2,MVAE,Ha,CSQ
81,4,MVAE,Rh,CSQ
81,3,MVAE,Ss,CSQ
81,3,MVAE,Ap,CSQ
81,3,MVAE,Re,CSQ
81,4,MVAE,Me,CSQ
81,5,MVAE,Ha,CSQ
81,5,MVAE,Rh,CSQ
81,5,MVAE,Ss,CSQ
81,5,MVAE,Ap,CSQ
81,6,MVAE,Re,CSQ
81,4,MVAE,Me,CSQ
81,4,MVAE,Ha,CSQ
81,5,MVAE,Rh,CSQ
81,3,MVAE,Ss,CSQ
81,3,MVAE,Ap,CSQ
81,5,MVAE,Re,CSQ
81,5,MVAE,Me,CSQ
81,5,MVAE,Ha,CSQ
81,2,MVAE,Rh,CSQ
82,2,MVAE,Ss,CSQ
82,1,MVAE,Ap,CSQ
82,6,MVAE,Re,CSQ
82,2,MVAE,Me,CSQ
82,2,MVAE,Ha,CSQ
82,3,MVAE,Rh,CSQ
82,3,MVAE,Ss,CSQ
82,5,MVAE,Ap,CSQ
82,4,MVAE,Re,CSQ
82,3,MVAE,Me,CSQ
82,3,MVAE,Ha,CSQ
82,6,MVAE,Rh,CSQ
82,4,MVAE,Ss,CSQ
82,4,MVAE,Ap,CSQ
82,4,MVAE,Re,CSQ
82,3,MVAE,Me,CSQ
82,3,MVAE,Ha,CSQ
82,4,MVAE,Rh,CSQ
82,3,MVAE,Ss,CSQ
82,2,MVAE,Ap,CSQ
82,7,MVAE,Re,CSQ
82,3,MVAE,Me,CSQ
82,5,MVAE,Ha,CSQ
82,4,MVAE,Rh,CSQ
82,3,MVAE,Ss,CSQ
82,1,MVAE,Ap,CSQ
82,3,MVAE,Re,CSQ
82,2,MVAE,Me,CSQ
82,2,MVAE,Ha,CSQ
82,3,MVAE,Rh,CSQ
82,5,MVAE,Ss,CSQ
82,4,MVAE,Ap,CSQ
82,4,MVAE,Re,CSQ
82,4,MVAE,Me,CSQ
82,4,MVAE,Ha,CSQ
82,4,MVAE,Rh,CSQ
82,5,MVAE,Ss,CSQ
82,4,MVAE,Ap,CSQ
82,3,MVAE,Re,CSQ
82,5,MVAE,Me,CSQ
82,5,MVAE,Ha,CSQ
82,4,MVAE,Rh,CSQ
83,5,MVAE,Ss,CSQ
83,4,MVAE,Ap,CSQ
83,5,MVAE,Re,CSQ
83,4,MVAE,Me,CSQ
83,5,MVAE,Ha,CSQ
83,6,MVAE,Rh,CSQ
83,4,MVAE,Ss,CSQ
83,4,MVAE,Ap,CSQ
83,5,MVAE,Re,CSQ
83,4,MVAE,Me,CSQ
83,3,MVAE,Ha,CSQ
83,4,MVAE,Rh,CSQ
83,4,MVAE,Ss,CSQ
83,3,MVAE,Ap,CSQ
83,3,MVAE,Re,CSQ
83,4,MVAE,Me,CSQ
83,4,MVAE,Ha,CSQ
83,4,MVAE,Rh,CSQ
83,3,MVAE,Ss,CSQ
83,3,MVAE,Ap,CSQ
83,4,MVAE,Re,CSQ
83,1,MVAE,Me,CSQ
83,3,MVAE,Ha,CSQ
83,3,MVAE,Rh,CSQ
83,3,MVAE,Ss,CSQ
83,3,MVAE,Ap,CSQ
83,2,MVAE,Re,CSQ
83,2,MVAE,Me,CSQ
83,4,MVAE,Ha,CSQ
83,2,MVAE,Rh,CSQ
83,3,MVAE,Ss,CSQ
83,1,MVAE,Ap,CSQ
83,3,MVAE,Re,CSQ
83,3,MVAE,Me,CSQ
83,2,MVAE,Ha,CSQ
83,4,MVAE,Rh,CSQ
84,2,MVAE,Ss,CSQ
84,1,MVAE,Ap,CSQ
84,3,MVAE,Re,CSQ
84,1,MVAE,Me,CSQ
84,1,MVAE,Ha,CSQ
84,2,MVAE,Rh,CSQ
84,1,MVAE,Ss,CSQ
84,3,MVAE,Ap,CSQ
84,6,MVAE,Re,CSQ
84,3,MVAE,Me,CSQ
84,2,MVAE,Ha,CSQ
84,4,MVAE,Rh,CSQ
84,5,MVAE,Ss,CSQ
84,4,MVAE,Ap,CSQ
84,5,MVAE,Re,CSQ
84,3,MVAE,Me,CSQ
84,5,MVAE,Ha,CSQ
84,5,MVAE,Rh,CSQ
84,2,MVAE,Ss,CSQ
84,2,MVAE,Ap,CSQ
84,6,MVAE,Re,CSQ
84,2,MVAE,Me,CSQ
84,3,MVAE,Ha,CSQ
84,3,MVAE,Rh,CSQ
84,4,MVAE,Ss,CSQ
84,4,MVAE,Ap,CSQ
84,5,MVAE,Re,CSQ
84,4,MVAE,Me,CSQ
84,3,MVAE,Ha,CSQ
84,5,MVAE,Rh,CSQ
84,4,MVAE,Ss,CSQ
84,3,MVAE,Ap,CSQ
84,4,MVAE,Re,CSQ
84,2,MVAE,Me,CSQ
84,4,MVAE,Ha,CSQ
84,4,MVAE,Rh,CSQ
84,6,MVAE,Ss,CSQ
84,5,MVAE,Ap,CSQ
84,5,MVAE,Re,CSQ
84,6,MVAE,Me,CSQ
84,5,MVAE,Ha,CSQ
84,5,MVAE,Rh,CSQ
84,3,MVAE,Ss,CSQ
84,2,MVAE,Ap,CSQ
84,3,MVAE,Re,CSQ
84,3,MVAE,Me,CSQ
84,3,MVAE,Ha,CSQ
84,2,MVAE,Rh,CSQ
85,2,MVAE,Ss,CSQ
85,2,MVAE,Ap,CSQ
85,3,MVAE,Re,CSQ
85,3,MVAE,Me,CSQ
85,4,MVAE,Ha,CSQ
85,6,MVAE,Rh,CSQ
85,2,MVAE,Ss,CSQ
85,5,MVAE,Ap,CSQ
85,6,MVAE,Re,CSQ
85,5,MVAE,Me,CSQ
85,5,MVAE,Ha,CSQ
85,4,MVAE,Rh,CSQ
85,2,MVAE,Ss,CSQ
85,3,MVAE,Ap,CSQ
